image_path,label
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4962.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4964.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\pottasium1.jpg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\WhatsApp Image 2026-03-31 at 11.04.52 AM.jpeg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\WhatsApp Image 2026-03-31 at 11.04.55 AM.jpeg,Pottassium
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt1.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt10.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt12.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt13.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt14.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt15.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt16.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt2.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt3.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt4.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt5.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt6.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt7.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt8.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt9.jpg,Wilt
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Common, Cumin Seeds _ Cumin.jpg",Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin (Cuminum cyminum) organically grown flower seeds_  Floral Encounters_.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin crop.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (1).JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (2).JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (10).jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (10).jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (2).png,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (3).jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (3).jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (4).jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (4).jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (7).jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (7).jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production field viewField.JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (1).JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (2).JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (3).JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\CUMIN-4 field  High resolution.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_1.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_2.png,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_3.png,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_6.png,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_7.png,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he1.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he10.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he3.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he4.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he6.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he7.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he8.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he9.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_hea2.jpeg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_heal.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_healthy11.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Field view of cumin seed production plot.JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\GC 5.JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\GC-4 Plant copy (2).jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Healthy cumin.JPG,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8810.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8827.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8828.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8868.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\not cumin--Its Ajwain plant.jpg,Healthy_Cumin
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\4.0.jpg,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alteria Blight and Thrips insect damage of cumin.JPG,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alternaria blight cumin.JPG,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alternaria Blight of cumin.jpeg,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternatie1.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternatie2.jpg,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight12.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight13.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight14.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight15.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight16.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\cumin_alternatie_blight.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\cumin_alternitia.png,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\IMG_8864.JPG,Alternatia Blight
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black shooty Mood (1).jpg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black sooty Mould (2).jpg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black sooty Mould 3.jpg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\cumin_un1.jpeg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\IMG_8815.jpg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\IMG_8819.jpg,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect12.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect13.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect14.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect15.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect16.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect17.png,insect_infection
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\8.0.jpg,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cimin_powdery.jpg,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cumin_powdery_mildew1.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cumin_powdery_mildew2.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdery_mildew2.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew12.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew13.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew14.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew15.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew16.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew18.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\Screenshot 2026-03-20 103601.png,Powdery_Mildew
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\7.0.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt1.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt3.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8811.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8812.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8813.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8816.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8822.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8823.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8825.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8826.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8865.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8866.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8867.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8869.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8870.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8871.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt cumin.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt resistancy of GC 4.jpg,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt1.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt2.png,Wilt
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Discover the Amazing Benefits and Uses of Guava Leaves.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (13).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (14).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (15).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\F1_Guava_Healthy_1.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava - Wikipedia.jpg,Healthy_Guava
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava fruit plant,(Psidiumguajava) Small Guava plant in garden.jpg",Healthy_Guava
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava Leaves Uncovered_ Powerful Benefits, Uses,___.jpg",Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava leaves.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\guava_healthy.jpeg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0028.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0029.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0032.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0034.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0036.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0037.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090238(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090238.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090256.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090326.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090358(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090358.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090408.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090427(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090427.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090435.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090510.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090727.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090859.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090919.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090931.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4845.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4846(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4846.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4847(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4847.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4848(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4848.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4849(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4849.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4850(1).jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4850.jpg,Healthy_Guava
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Natural Dried Guava Leaves, Herbal Tea Ingredient - Etsy (1).jpg",Healthy_Guava
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Natural Dried Guava Leaves, Herbal Tea Ingredient - Etsy.jpg",Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\What Happens to The Body If You Eat Guava Leaves Every Day for a Month_.jpg,Healthy_Guava
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\WhatsApp Image 2026-03-31 at 11.17.18 AM (1).jpeg,Healthy_Guava
