image_path,original_label,crop_health,crop,source_split
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0069ba_jpg.rf.5d33651e955179af947ff367ec3fbcd2_dup539.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0069ba_jpg.rf.ffb8ce13657a2417646840183221a63e_dup121.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0069ba_jpg.rf.ffb8ce13657a2417646840183221a63e_dup511.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite006_jpg.rf.0d58e2b586cc90670e48fe4f2acfa491.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite006_jpg.rf.0f7aa3ae020523848e2e2c85cdf9cc8e.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite006_jpg.rf.37b86ffd21226a0d951ec38daa8eb492.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite006_jpg.rf.37b86ffd21226a0d951ec38daa8eb492_dup434.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0070ba_jpg.rf.52e5bad899a5cc0dbdd50636ba796751_dup206.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0070ba_jpg.rf.52e5bad899a5cc0dbdd50636ba796751_dup335.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0071ba_jpg.rf.11d5d245047cfa53845fe42501abcd4a.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0071ba_jpg.rf.11d5d245047cfa53845fe42501abcd4a_dup170.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0071ba_jpg.rf.341e8db18a086c08ea31b3c7562a0859.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0071ba_jpg.rf.af4be41f5a66cb208ef03a5188f42ff5.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0071ba_jpg.rf.af4be41f5a66cb208ef03a5188f42ff5_dup132.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.85851d379e1c0da51d0b48f05777d496.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.85851d379e1c0da51d0b48f05777d496_dup443.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.85851d379e1c0da51d0b48f05777d496_dup692.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.c7921c6e8faa7d1d3b25ca3900e6c31c.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.c7921c6e8faa7d1d3b25ca3900e6c31c_dup325.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.c7921c6e8faa7d1d3b25ca3900e6c31c_dup395.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.d9c884fb1dedd5466920361661f941c4.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.d9c884fb1dedd5466920361661f941c4_dup359.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.d9c884fb1dedd5466920361661f941c4_dup433.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.d9c884fb1dedd5466920361661f941c4_dup538.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0072ba_jpg.rf.d9c884fb1dedd5466920361661f941c4_dup607.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0073ba_jpg.rf.df7f5071247b30f3b90e3a07adfe8f55.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.d902767dd019e0a4314718d78c2c2125.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.d902767dd019e0a4314718d78c2c2125_dup733.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.e79e55eabcbc27615831da2315ec364d.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.e79e55eabcbc27615831da2315ec364d_dup397.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.eb6e6f9d775d57befa932a8d0e8df47b.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074ba_jpg.rf.eb6e6f9d775d57befa932a8d0e8df47b_dup166.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.1c992d33b9c7e12a58d9f28ba575a360_dup741.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.6fa80dafa7f86364934815b325a61d3e.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.6fa80dafa7f86364934815b325a61d3e_dup599.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.6fa80dafa7f86364934815b325a61d3e_dup714.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.78fd3f5f1c254ffd8fa955a7863b5b77.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0074sa_jpg.rf.78fd3f5f1c254ffd8fa955a7863b5b77_dup449.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.293ca92acfb350b6ba3539e1aaa3cae2.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.293ca92acfb350b6ba3539e1aaa3cae2_dup324.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.753be08f833ff7f70b9609e158279633.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.753be08f833ff7f70b9609e158279633_dup102.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.753be08f833ff7f70b9609e158279633_dup383.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.753be08f833ff7f70b9609e158279633_dup601.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075ba_jpg.rf.753be08f833ff7f70b9609e158279633_dup720.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075sa_jpg.rf.26a64911c07378374e1f8de5ad6ed8e0.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075sa_jpg.rf.26a64911c07378374e1f8de5ad6ed8e0_dup261.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0075sa_jpg.rf.26a64911c07378374e1f8de5ad6ed8e0_dup550.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.4f3ae87816a73fcafa6cb17f9d172bc7.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.4f3ae87816a73fcafa6cb17f9d172bc7_dup684.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.511c29f31d30ba6c4a5f9f1e93b96752.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.511c29f31d30ba6c4a5f9f1e93b96752_dup631.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.c3b2cbaf6dc2cd71a821b155c6e637d3.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.c3b2cbaf6dc2cd71a821b155c6e637d3_dup236.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076ba_jpg.rf.c3b2cbaf6dc2cd71a821b155c6e637d3_dup498.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.88b9ed49f59ee2d628c2ed4cf862fe53.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.88b9ed49f59ee2d628c2ed4cf862fe53_dup404.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.88b9ed49f59ee2d628c2ed4cf862fe53_dup630.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.9aa4800519daf2b3baf9c1c26cf8e225_dup328.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.9aa4800519daf2b3baf9c1c26cf8e225_dup647.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0076sa_jpg.rf.b927f3f39a93ec8c9d90599f08f2a6c5_dup279.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.2c4f8714f7de6053fad4c9434b8e0598.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.2c4f8714f7de6053fad4c9434b8e0598_dup12.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.2c4f8714f7de6053fad4c9434b8e0598_dup750.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.390090caf5755f9b41c66d90ada639eb.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.390090caf5755f9b41c66d90ada639eb_dup69.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.390090caf5755f9b41c66d90ada639eb_dup710.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.a2638e17db7206ece0135f2f221e58fd.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite0077sa_jpg.rf.a2638e17db7206ece0135f2f221e58fd_dup139.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite007_jpg.rf.a1b98d3afd682e8e937a726c5736c532_dup283.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.5b105e583cbc1be92d2210560b34ef8e_dup452.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.5b105e583cbc1be92d2210560b34ef8e_dup744.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.8e5383780d4b6f0c97c9998e66883613.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.8e5383780d4b6f0c97c9998e66883613_dup190.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.8e5383780d4b6f0c97c9998e66883613_dup682.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.d61b65601b85749ee17dc3e3e4427715.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite008_jpg.rf.d61b65601b85749ee17dc3e3e4427715_dup394.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.753357ad8e12e8f373b5adfbfbefc9ab.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.753357ad8e12e8f373b5adfbfbefc9ab_dup557.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.753357ad8e12e8f373b5adfbfbefc9ab_dup585.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.93012d9a2e271e1a900c7749c78c4608.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.93012d9a2e271e1a900c7749c78c4608_dup621.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.fa209dc71ab9d60a9d78cebd75de1e6c.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite009_jpg.rf.fa209dc71ab9d60a9d78cebd75de1e6c_dup298.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.71a36ade444ee2a8bf96f0e0971d2546.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.71a36ade444ee2a8bf96f0e0971d2546_dup101.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.71a36ade444ee2a8bf96f0e0971d2546_dup245.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.797c06caee6b486a64b8228caf7ba9a8.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.d02c99e9b1ecbf4ac3f85d7a742486ad.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite010_jpg.rf.d02c99e9b1ecbf4ac3f85d7a742486ad_dup681.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite011_jpg.rf.9ba7fd9ef07e5932f01b8840d46a05e7.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite011_jpg.rf.a964c4fb9c04e512391674523985d561_dup4.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite011_jpg.rf.bab724857cee5bb949d00e1c9dd8f14c_dup517.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.3dce526bd5dc4c2ad8d36e7677e77c77.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.3dce526bd5dc4c2ad8d36e7677e77c77_dup109.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.3dce526bd5dc4c2ad8d36e7677e77c77_dup171.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.3dce526bd5dc4c2ad8d36e7677e77c77_dup52.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.3dce526bd5dc4c2ad8d36e7677e77c77_dup531.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.51892300bcf374b1fba1ada7da1051c6_dup527.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite012_jpg.rf.80b26645b5b36635e0db71f1ca51a1c4.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.1a5ea759444fab755c252d9737aa6052.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.1a5ea759444fab755c252d9737aa6052_dup135.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.1a5ea759444fab755c252d9737aa6052_dup311.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.1a5ea759444fab755c252d9737aa6052_dup711.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.221444dc25c20fa696e7b3ec09d149da.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.221444dc25c20fa696e7b3ec09d149da_dup27.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.221444dc25c20fa696e7b3ec09d149da_dup42.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.221444dc25c20fa696e7b3ec09d149da_dup465.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite013_jpg.rf.ce79a32df825ab40e57bfde894ee9f11.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.04767b58be4f8b7514a30650c59a4f80.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.04767b58be4f8b7514a30650c59a4f80_dup295.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.759baad97162ffb6a6974c4768dd7f1b.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.759baad97162ffb6a6974c4768dd7f1b_dup370.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.759baad97162ffb6a6974c4768dd7f1b_dup7.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.b5f81dd7b5d41b0f67f5c691cdb36c78_dup316.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.b5f81dd7b5d41b0f67f5c691cdb36c78_dup461.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite014_jpg.rf.b5f81dd7b5d41b0f67f5c691cdb36c78_dup597.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.0e0c716cfc8192801c0b84c9060c6ab5.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.0e0c716cfc8192801c0b84c9060c6ab5_dup11.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.0e0c716cfc8192801c0b84c9060c6ab5_dup466.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.470fdae7a055ebf6aed67cda40d92695_dup291.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.f8b83c770f12e04b72ae9fa154fe649b.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.f8b83c770f12e04b72ae9fa154fe649b_dup183.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.f8b83c770f12e04b72ae9fa154fe649b_dup398.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.f8b83c770f12e04b72ae9fa154fe649b_dup638.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite015_jpg.rf.f8b83c770f12e04b72ae9fa154fe649b_dup699.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite016_jpg.rf.ce0996aa5d0beb0b1d12c804079137bf.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite016_jpg.rf.ce0996aa5d0beb0b1d12c804079137bf_dup142.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite016_jpg.rf.ce0996aa5d0beb0b1d12c804079137bf_dup269.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.31a584c3ad32afe5fbbb7537d69d0340.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.31a584c3ad32afe5fbbb7537d69d0340_dup254.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.879a466e80b1a7aec1a066a3e13908db.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.879a466e80b1a7aec1a066a3e13908db_dup441.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.879a466e80b1a7aec1a066a3e13908db_dup622.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.f07d854ff9c641453db2826858362d19.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.f07d854ff9c641453db2826858362d19_dup184.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.f07d854ff9c641453db2826858362d19_dup21.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.f07d854ff9c641453db2826858362d19_dup280.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite017_jpg.rf.f07d854ff9c641453db2826858362d19_dup509.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite019_jpg.rf.5e210e12db08ae1900c1e6f1c791809a.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite019_jpg.rf.b5ecf56e43831309c61b6d94e4f7cf92.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite019_jpg.rf.f55cafd125c701ed4009c175389df94d.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite020_jpg.rf.716ab8070e11dc37a62a0bd7bf317011.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite020_jpg.rf.716ab8070e11dc37a62a0bd7bf317011_dup485.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite020_jpg.rf.beb00c6232aa0e909ca6060bcc536d04.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite021_jpg.rf.60556bd9c9854159f56a729add19c5ec.jpg,insect_bite,Moderate_Risk,guava,train
D:\Download1\archive (5)\CNN256\CNN256\train\insect_bite\insect_bite021_jpg.rf.60556bd9c9854159f56a729add19c5ec_dup43.jpg,insect_bite,Moderate_Risk,guava,train
