image_path,label
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\IMG_4964.jpg,Nutrient_Deficiency
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\pottasium1.jpg,Nutrient_Deficiency
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\WhatsApp Image 2026-03-31 at 11.04.52 AM.jpeg,Nutrient_Deficiency
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Pottassium\WhatsApp Image 2026-03-31 at 11.04.55 AM.jpeg,Nutrient_Deficiency
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt1.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt10.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt12.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt13.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt14.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt15.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt16.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt2.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt3.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt4.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt5.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt6.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt7.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt8.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Castor\Unhealthy_castor\Wilt\wilt9.jpg,Bacterial_Viral_Disease
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Common, Cumin Seeds _ Cumin.jpg",Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin (Cuminum cyminum) organically grown flower seeds_  Floral Encounters_.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin crop.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (1).JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Sed Production GC and GC 5 (2).JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (10).jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (10).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (2).png,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (3).jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (3).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (4).jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (4).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (7).jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin seed production (2024-25)-SDAU-Jagudan (GUJ) (7).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production field viewField.JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (1).JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (2).JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Cumin Seed Production GC4 and 5 (3).JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\CUMIN-4 field  High resolution.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_1.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_2.png,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_3.png,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_6.png,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_7.png,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he1.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he10.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he3.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he4.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he6.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he7.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he8.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_he9.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_hea2.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_heal.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\cumin_healthy11.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Field view of cumin seed production plot.JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\GC 5.JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\GC-4 Plant copy (2).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\Healthy cumin.JPG,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8810.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8827.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8828.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\IMG_8868.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Healthy_Cumin\not cumin--Its Ajwain plant.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\4.0.jpg,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alteria Blight and Thrips insect damage of cumin.JPG,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alternaria blight cumin.JPG,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\Alternaria Blight of cumin.jpeg,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternatie1.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternatie2.jpg,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight12.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight13.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight14.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight15.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\alternitia_blight16.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\cumin_alternatie_blight.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\cumin_alternitia.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Alternatia Blight\IMG_8864.JPG,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black shooty Mood (1).jpg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black sooty Mould (2).jpg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\Black sooty Mould 3.jpg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\cumin_un1.jpeg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\IMG_8815.jpg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\IMG_8819.jpg,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect12.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect13.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect14.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect15.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect16.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\insect_infection\insect17.png,Pest_Damage
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\8.0.jpg,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cimin_powdery.jpg,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cumin_powdery_mildew1.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\cumin_powdery_mildew2.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdery_mildew2.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew12.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew13.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew14.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew15.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew16.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\powdety_mildew18.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Powdery_Mildew\Screenshot 2026-03-20 103601.png,Fungal_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\7.0.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt1.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\cumin_wilt3.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8811.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8812.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8813.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8816.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8822.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8823.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8825.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8826.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8865.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8866.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8867.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8869.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8870.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\IMG_8871.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt cumin.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt resistancy of GC 4.jpg,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt1.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Cumin\Unhealthy_Cumin\Wilt\wilt2.png,Bacterial_Viral_Disease
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Discover the Amazing Benefits and Uses of Guava Leaves.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (13).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (14).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\download (15).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\F1_Guava_Healthy_1.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava - Wikipedia.jpg,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava fruit plant,(Psidiumguajava) Small Guava plant in garden.jpg",Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava Leaves Uncovered_ Powerful Benefits, Uses,___.jpg",Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Guava leaves.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\guava_healthy.jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0028.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0029.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0032.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0034.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0036.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG-20260324-WA0037.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090238(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090238.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090256.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090326.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090358(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090358.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090408.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090427(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090427.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090435.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090510.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090727.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090859.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090919.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_20260228_090931.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4845.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4846(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4846.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4847(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4847.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4848(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4848.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4849(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4849.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4850(1).jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\IMG_4850.jpg,Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Natural Dried Guava Leaves, Herbal Tea Ingredient - Etsy (1).jpg",Healthy
"D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\Natural Dried Guava Leaves, Herbal Tea Ingredient - Etsy.jpg",Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\What Happens to The Body If You Eat Guava Leaves Every Day for a Month_.jpg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\WhatsApp Image 2026-03-31 at 11.17.18 AM (1).jpeg,Healthy
D:\Download1\Multi_Crop_Leaves_Disease\Multi_Crop_Leaves_Disease\Guava\Healthy_Guava\WhatsApp Image 2026-03-31 at 11.17.18 AM (2).jpeg,Healthy
